code,suffix,name,sector,subsector
013870,KS,지엠비코리아,자동차 신품 부품 제조업,
071320,KS,지역난방공사,"증기, 냉·온수 및 공기조절 공급업",
311320,KQ,지오엘리먼트,전자부품 제조업,
456160,KQ,지투지바이오,의약품 제조업,
388050,KQ,지투파워,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
088790,KS,진도,기타 전문 도매업,
018120,KQ,진로발효,알코올음료 제조업,
109820,KQ,진매트릭스,자연과학 및 공학 연구개발업,
086060,KQ,진바이오텍,산업용 농·축산물 및 동·식물 도매업,
036890,KQ,진성티이씨,특수 목적용 기계 제조업,
363250,KQ,진시스템,의료용 기기 제조업,
003780,KS,진양산업,플라스틱제품 제조업,
007370,KQ,진양제약,의약품 제조업,
010640,KS,진양폴리,플라스틱제품 제조업,
100250,KS,진양홀딩스,플라스틱제품 제조업,
051630,KS,진양화학,플라스틱제품 제조업,
272450,KS,진에어,항공 여객 운송업,
285800,KQ,진영,플라스틱제품 제조업,
011000,KS,진원생명과학,의약품 제조업,
002780,KS,진흥기업,토목 건설업,
002787,KS,진흥기업2우B,,
002785,KS,진흥기업우B,,
025620,KS,차AI헬스케어,기타 화학제품 제조업,
085660,KQ,차바이오텍,기초 의약물질 제조업,
351870,KQ,차이커뮤니케이션,광고업,
009310,KS,참엔지니어링,특수 목적용 기계 제조업,
094850,KQ,참좋은여행,여행사 및 기타 여행보조 서비스업,
004650,KQ,창해에탄올,알코올음료 제조업,
278280,KQ,천보,기초 화학물질 제조업,
000650,KS,천일고속,육상 여객 운송업,
362320,KQ,청담글로벌,생활용품 도매업,
013720,KQ,청보,자동차 신품 부품 제조업,
066360,KQ,체리부로,"도축, 육류 가공 및 저장 처리업",
033250,KS,체시스,자동차 신품 부품 제조업,
047820,KQ,초록뱀미디어,"영화, 비디오물, 방송프로그램 제작 및 배급업",
094360,KQ,칩스앤미디어,반도체 제조업,
016920,KQ,카스,기계장비 및 관련 물품 도매업,
284620,KQ,카이노스메드,자연과학 및 공학 연구개발업,
035720,KS,카카오,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",
293490,KQ,카카오게임즈,소프트웨어 개발 및 공급업,
323410,KS,카카오뱅크,은행 및 저축기관,
377300,KS,카카오페이,금융 지원 서비스업,
140430,KQ,카티스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
042000,KQ,카페24,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",
313760,KQ,캐리,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
071850,KQ,캐스텍코리아,자동차 신품 부품 제조업,
198080,KQ,캐프,전자부품 제조업,
210120,KQ,캔버스엔,"영화, 비디오물, 방송프로그램 제작 및 배급업",
050110,KQ,캠시스,전자부품 제조업,
452300,KQ,캡스톤파트너스,기타 금융업,
451760,KQ,컨텍,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
900310,KQ,컬러레이,기타 금융업,
078340,KQ,컴투스,소프트웨어 개발 및 공급업,
063080,KQ,컴투스홀딩스,소프트웨어 개발 및 공급업,
307930,KQ,컴퍼니케이,기타 금융업,
079190,KQ,케스피온,통신 및 방송 장비 제조업,
263700,KQ,케어랩스,광고업,
214370,KQ,케어젠,기초 의약물질 제조업,
221980,KQ,케이디켐,기타 화학제품 제조업,
038530,KQ,케이바이오랩스,생활용품 도매업,
279570,KS,케이뱅크,은행 및 저축기관,
001620,KS,케이비아이동국실업,자동차 신품 부품 제조업,
192250,KQ,케이사인,소프트웨어 개발 및 공급업,
431190,KQ,케이쓰리아이,소프트웨어 개발 및 공급업,
029460,KS,케이씨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
115500,KQ,케이씨에스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
281820,KS,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
089150,KQ,케이씨티,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
025880,KQ,케이씨피드,동물용 사료 및 조제식품 제조업,
093320,KQ,케이아이엔엑스,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",
093640,KQ,케이알엠,반도체 제조업,
073010,KQ,케이에스피,일반 목적용 기계 제조업,
105330,KQ,케이엔더블유,자동차 신품 부품 제조업,
053080,KQ,케이엔솔,일반 목적용 기계 제조업,
199430,KQ,케이엔알시스템,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
432470,KQ,케이엔에스,특수 목적용 기계 제조업,
272110,KQ,케이엔제이,반도체 제조업,
039420,KQ,케이엘넷,전기 통신업,
083550,KQ,케이엠,기타 섬유제품 제조업,
032500,KQ,케이엠더블유,통신 및 방송 장비 제조업,
225430,KQ,케이엠제약,기타 화학제품 제조업,
102370,KQ,케이옥션,상품 중개업,
068100,KQ,케이웨더,일반 목적용 기계 제조업,
106080,KQ,케이이엠텍,전자부품 제조업,
455180,KQ,케이지에이,특수 목적용 기계 제조업,
381970,KS,케이카,자동차 판매업,
145270,KS,케이탑리츠,부동산 임대 및 공급업,
036030,KQ,케이티알파,상품 중개업,
064820,KQ,케이프,선박 및 보트 건조업,
024880,KQ,케이피에프,기타 금속 가공제품 제조업,
042040,KQ,케이피엠테크,기타 전문 도매업,
054410,KQ,케이피티유,"섬유, 의복, 신발 및 가죽제품 소매업",
288180,KQ,케이피항공산업,"항공기,우주선 및 부품 제조업",
258610,KQ,케일럼,"구조용 금속제품, 탱크 및 증기발생기 제조업",
274090,KQ,켄코아에어로스페이스,"항공기,우주선 및 부품 제조업",
089010,KQ,켐트로닉스,기타 화학제품 제조업,
220260,KQ,켐트로스,기타 화학제품 제조업,
052400,KQ,코나아이,소프트웨어 개발 및 공급업,
402030,KQ,코난테크놀로지,소프트웨어 개발 및 공급업,
391710,KQ,코닉오토메이션,특수 목적용 기계 제조업,
047770,KQ,코데즈컴바인,봉제의복 제조업,
080530,KQ,코디,기타 화학제품 제조업,
417310,KS,코람코더원리츠,부동산 임대 및 공급업,
357120,KS,코람코라이프인프라리츠,부동산 임대 및 공급업,
104540,KQ,코렌텍,의료용 기기 제조업,
027050,KQ,코리아나,기타 화학제품 제조업,
007815,KS,코리아써우,,
007810,KS,코리아써키트,전자부품 제조업,
190650,KQ,코리아에셋투자증권,금융 지원 서비스업,
123410,KQ,코리아에프티,자동차 신품 부품 제조업,
003690,KS,코리안리,재 보험업,
049430,KQ,코메론,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
183300,KQ,코미코,특수 목적용 기계 제조업,
041960,KQ,코미팜,의약품 제조업,
089890,KQ,코세스,특수 목적용 기계 제조업,
360350,KQ,코셈,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
082660,KQ,코스나인,기타 화학제품 제조업,
043710,KQ,코스리거글로벌,기타 전문 도매업,
192820,KS,코스맥스,기타 화학제품 제조업,
044820,KS,코스맥스비티아이,기타 금융업,
222040,KQ,코스맥스엔비티,기타 식품 제조업,
241710,KQ,코스메카코리아,기타 화학제품 제조업,
439960,KQ,코스모로보틱스,의료용 기기 제조업,
005070,KS,코스모신소재,기타 화학제품 제조업,
005420,KS,코스모화학,기타 화학제품 제조업,
355150,KQ,코스텍시스,반도체 제조업,
071950,KS,코아스,가구 제조업,
166480,KQ,코아스템켐온,의약품 제조업,
045970,KQ,코아시아,전자부품 제조업,
196450,KQ,코아시아씨엠,사진장비 및 광학기기 제조업,
384470,KQ,코어라인소프트,소프트웨어 개발 및 공급업,
002020,KS,코오롱,기타 금융업,
003070,KS,코오롱글로벌,토목 건설업,
003075,KS,코오롱글로벌우,,
102940,KQ,코오롱생명과학,기초 의약물질 제조업,
002025,KS,코오롱우,,
120110,KS,코오롱인더,화학섬유 제조업,
120115,KS,코오롱인더우,,
950160,KQ,코오롱티슈진,기초 의약물질 제조업,
021240,KS,코웨이,그외 기타 개인 서비스업,
056360,KQ,코위버,통신 및 방송 장비 제조업,
282880,KQ,코윈테크,특수 목적용 기계 제조업,
121850,KQ,코이즈,플라스틱제품 제조업,
448710,KQ,코츠테크놀로지,컴퓨터 및 주변장치 제조업,
126730,KQ,코칩,전자부품 제조업,
015710,KQ,코콤,통신 및 방송 장비 제조업,
052330,KQ,코텍,영상 및 음향기기 제조업,
322780,KQ,코퍼스코리아,"영화, 비디오물, 방송프로그램 제작 및 배급업",
036420,KS,콘텐트리중앙,"영화, 비디오물, 방송프로그램 제작 및 배급업",
200130,KQ,콜마비앤에이치,기초 의약물질 제조업,
024720,KS,콜마홀딩스,기타 금융업,
294570,KQ,쿠콘,기타 정보 서비스업,
192400,KS,쿠쿠홀딩스,기타 금융업,
284740,KS,쿠쿠홈시스,개인 및 가정용품 임대업,
464490,KQ,쿼드메디슨,기초 의약물질 제조업,
317690,KQ,퀀타매트릭스,의료용 기기 제조업,
432720,KQ,퀄리타스반도체,반도체 제조업,
365270,KQ,큐라클,자연과학 및 공학 연구개발업,
348080,KQ,큐라티스,자연과학 및 공학 연구개발업,
060280,KQ,큐렉소,기타 상품 전문 소매업,
372320,KQ,큐로셀,자연과학 및 공학 연구개발업,
051780,KQ,큐로홀딩스,음·식료품 및 담배 소매업,
115180,KQ,큐리언트,자연과학 및 공학 연구개발업,
494120,KQ,큐리오시스,사진장비 및 광학기기 제조업,
445680,KQ,큐리옥스바이오시스템즈,의료용 기기 제조업,
182360,KQ,큐브엔터,오디오물 출판 및 원판 녹음업,
405100,KQ,큐알티,"그외 기타 전문, 과학 및 기술 서비스업",
066310,KQ,큐에스아이,반도체 제조업,
016600,KQ,큐캐피탈,기타 금융업,
355390,KQ,크라우드웍스,소프트웨어 개발 및 공급업,
264900,KS,크라운제과,"떡, 빵 및 과자류 제조업",
005740,KS,크라운해태홀딩스,기타 금융업,
005745,KS,크라운해태홀딩스우,,
259960,KS,크래프톤,소프트웨어 개발 및 공급업,
096240,KQ,크레버스,일반 교습 학원,
040350,KQ,크레오에스지,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
110790,KQ,크리스에프앤씨,봉제의복 제조업,
900250,KQ,크리스탈신소재,기타 금융업,
045520,KQ,크린앤사이언스,일반 목적용 기계 제조업,
214150,KQ,클래시스,의료용 기기 제조업,
466100,KQ,클로봇,소프트웨어 개발 및 공급업,
237880,KQ,클리오,기타 화학제품 제조업,
139670,KQ,키네마스터,소프트웨어 개발 및 공급업,
020120,KS,키다리스튜디오,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",
475430,KQ,키스트론,절연선 및 케이블 제조업,
487720,KQ,키움제10호스팩,금융 지원 서비스업,
489480,KQ,키움제11호스팩,금융 지원 서비스업,
039490,KS,키움증권,금융 지원 서비스업,
466690,KQ,키움히어로제1호스팩,금융 지원 서비스업,
054780,KQ,키이스트,"영화, 비디오물, 방송프로그램 제작 및 배급업",
256940,KQ,킵스파마,의약품 제조업,
219130,KQ,타이거일렉,전자부품 제조업,
336680,KQ,탑런토탈솔루션,전자부품 제조업,
360070,KQ,탑머티리얼,일차전지 및 이차전지 제조업,
065130,KQ,탑엔지니어링,특수 목적용 기계 제조업,
134580,KQ,탑코미디어,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",
014580,KS,태경비케이,"시멘트, 석회, 플라스터 및 그 제품 제조업",
015890,KS,태경산업,기초 화학물질 제조업,
006890,KS,태경케미컬,기초 화학물질 제조업,
023160,KQ,태광,1차 철강 제조업,
003240,KS,태광산업,화학섬유 제조업,
011280,KS,태림포장,"골판지, 종이 상자 및 종이용기 제조업",
323280,KQ,태성,특수 목적용 기계 제조업,
053620,KQ,태양,기타 금속 가공제품 제조업,
004100,KS,태양금속,자동차 신품 부품 제조업,
009410,KS,태영건설,토목 건설업,
044490,KQ,태웅,기타 금속 가공제품 제조업,
124560,KQ,태웅로직스,기타 운송관련 서비스업,
001420,KS,태원물산,자동차 신품 부품 제조업,
191420,KQ,테고사이언스,기초 의약물질 제조업,
950250,KQ,테라뷰,기타 금융업,
066700,KQ,테라젠이텍스,의약품 제조업,
095610,KQ,테스,특수 목적용 기계 제조업,
055490,KS,테이팩스,플라스틱제품 제조업,
064520,KQ,테크엘,반도체 제조업,
089030,KQ,테크윙,특수 목적용 기계 제조업,
054450,KQ,텔레칩스,반도체 제조업,
078000,KS,텔코웨어,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",
200230,KQ,텔콘RF제약,의약품 제조업,
214420,KS,토니모리,기타 화학제품 제조업,
393210,KQ,토마토시스템,소프트웨어 개발 및 공급업,
475960,KQ,토모큐브,사진장비 및 광학기기 제조업,
215480,KQ,토박스코리아,"섬유, 의복, 신발 및 가죽제품 소매업",
051360,KQ,토비스,영상 및 음향기기 제조업,
045340,KQ,토탈소프트,소프트웨어 개발 및 공급업,
108230,KQ,톱텍,특수 목적용 기계 제조업,
079970,KQ,투비소프트,소프트웨어 개발 및 공급업,
199800,KQ,툴젠,자연과학 및 공학 연구개발업,
417790,KQ,트루엔,영상 및 음향기기 제조업,
091810,KS,트리니티항공,항공 여객 운송업,
290090,KQ,트윔,소프트웨어 개발 및 공급업,
026150,KQ,특수건설,토목 건설업,
464280,KQ,티디에스팜,의약품 제조업,
117730,KQ,티로보틱스,특수 목적용 기계 제조업,
033830,KQ,티비씨,텔레비전 방송업,
057680,KQ,티사이언티픽,소프트웨어 개발 및 공급업,
204610,KQ,티쓰리,소프트웨어 개발 및 공급업,
125020,KQ,티씨머티리얼즈,절연선 및 케이블 제조업,
064760,KQ,티씨케이,기타 비금속 광물제품 제조업,
246710,KQ,티앤알바이오팹,기초 의약물질 제조업,
340570,KQ,티앤엘,의료용품 및 기타 의약 관련제품 제조업,
043220,KQ,티에스넥스젠,특수 목적용 기계 제조업,
277880,KQ,티에스아이,특수 목적용 기계 제조업,
131290,KQ,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
019180,KS,티에이치엔,기타 전기장비 제조업,
425420,KQ,티에프이,전자부품 제조업,
484810,KQ,티엑스알로보틱스,일반 목적용 기계 제조업,
131100,KQ,티엔엔터테인먼트,"영화, 비디오물, 방송프로그램 제작 및 배급업",
356860,KQ,티엘비,전자부품 제조업,
217590,KS,티엠씨,절연선 및 케이블 제조업,
363280,KS,티와이홀딩스,기타 금융업,
321550,KQ,티움바이오,자연과학 및 공학 연구개발업,
004870,KS,티웨이홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업",
425040,KQ,티이엠씨,기초 화학물질 제조업,
241790,KQ,티이엠씨씨엔에스,특수 목적용 기계 제조업,
022220,KQ,티케이지애강,플라스틱제품 제조업,
104480,KQ,티케이케미칼,화학섬유 제조업,
081150,KQ,티플랙스,1차 비철금속 제조업,
130740,KQ,티피씨글로벌,자동차 신품 부품 제조업,
084730,KQ,팅크웨어,통신 및 방송 장비 제조업,
440110,KQ,파두,반도체 제조업,
034230,KS,파라다이스,유원지 및 기타 오락관련 서비스업,
290560,KQ,파라택시스이더리움,소프트웨어 개발 및 공급업,
288330,KQ,파라택시스코리아,"그외 기타 전문, 과학 및 기술 서비스업",
033540,KQ,파라텍,특수 목적용 기계 제조업,
388870,KQ,파로스아이바이오,자연과학 및 공학 연구개발업,
043200,KQ,파루,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
214450,KQ,파마리서치,의료용품 및 기타 의약 관련제품 제조업,
005690,KS,파미셀,전자부품 제조업,
177830,KQ,파버나인,전자부품 제조업,
037070,KQ,파세코,가정용 기기 제조업,
150900,KQ,파수AI,소프트웨어 개발 및 공급업,
037030,KQ,파워넷,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
047310,KQ,파워로직스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
368770,KQ,파이버프로,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
170790,KQ,파이오링크,통신 및 방송 장비 제조업,
900100,KQ,파이온엑스,자동차 부품 및 내장품 판매업,
049120,KQ,파인디앤씨,전자부품 제조업,
038950,KQ,파인디지털,통신 및 방송 장비 제조업,
387570,KQ,파인메딕스,의료용 기기 제조업,
441270,KQ,파인엠텍,전자부품 제조업,
106240,KQ,파인테크닉스,전구 및 조명장치 제조업,
131760,KQ,파인텍,특수 목적용 기계 제조업,
065690,KQ,파커스,고무제품 제조업,
140860,KQ,파크시스템스,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
091700,KQ,파트론,전자부품 제조업,
032800,KQ,판타지오,창작 및 예술관련 서비스업,
318010,KQ,팜스빌,기타 식품 제조업,
036580,KS,팜스코,"곡물가공품, 전분 및 전분제품 제조업",
027710,KQ,팜스토리,동물용 사료 및 조제식품 제조업,
004720,KS,팜젠사이언스,의약품 제조업,
225590,KQ,패션플랫폼,봉제의복 제조업,
054300,KQ,팬스타엔터프라이즈,일반 목적용 기계 제조업,
068050,KQ,팬엔터테인먼트,"영화, 비디오물, 방송프로그램 제작 및 배급업",
028670,KS,팬오션,해상 운송업,
222110,KQ,팬젠,의약품 제조업,
271830,KQ,팸텍,특수 목적용 기계 제조업,
010820,KS,퍼스텍,무기 및 총포탄 제조업,
016800,KS,퍼시스,가구 제조업,
263750,KQ,펄어비스,소프트웨어 개발 및 공급업,
251970,KQ,펌텍코리아,플라스틱제품 제조업,
187660,KQ,페니트리움바이오,자연과학 및 공학 연구개발업,
001020,KS,페이퍼코리아,"펄프, 종이 및 판지 제조업",
168360,KQ,펨트론,특수 목적용 기계 제조업,
087010,KQ,펩트론,기초 의약물질 제조업,
090080,KS,평화산업,자동차 신품 부품 제조업,
010770,KS,평화홀딩스,자동차 신품 부품 제조업,
064800,KQ,포니링크,"섬유, 의복, 신발 및 가죽제품 소매업",
119500,KQ,포메탈,기타 금속 가공제품 제조업,
389140,KQ,포바이포,"영화, 비디오물, 방송프로그램 제작 및 배급업",
105760,KQ,포스뱅크,일반 목적용 기계 제조업,
022100,KS,포스코DX,"건축기술, 엔지니어링 및 관련 기술 서비스업",
058430,KS,포스코스틸리온,1차 철강 제조업,
009520,KQ,포스코엠텍,1차 철강 제조업,
047050,KS,포스코인터내셔널,상품 중개업,
003670,KS,포스코퓨처엠,일차전지 및 이차전지 제조업,
189690,KQ,포시에스,소프트웨어 개발 및 공급업,
318020,KQ,포인트모바일,컴퓨터 및 주변장치 제조업,
256630,KQ,포인트엔지니어링,기타 금속 가공제품 제조업,
331380,KQ,포커스에이아이,영상 및 음향기기 제조업,
208710,KQ,포톤,전자부품 제조업,
472850,KQ,폰드그룹,"섬유, 의복, 신발 및 가죽제품 소매업",
039980,KQ,폴라리스AI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
041910,KQ,폴라리스AI파마,의약품 제조업,
234100,KQ,폴라리스세원,자동차 신품 부품 제조업,
041020,KQ,폴라리스오피스,소프트웨어 개발 및 공급업,
114630,KQ,폴라리스우노,화학섬유 제조업,
487580,KQ,폴레드,가정용 기기 제조업,
290720,KQ,푸드나무,무점포 소매업,
005670,KQ,푸드웰,"과실, 채소 가공 및 저장 처리업",
094940,KQ,푸른로보틱스,컴퓨터 및 주변장치 제조업,
007330,KQ,푸른저축은행,은행 및 저축기관,
017810,KS,풀무원,기타 식품 제조업,
093380,KQ,풍강,기타 금속 가공제품 제조업,
023900,KQ,풍국주정,알코올음료 제조업,
103140,KS,풍산,1차 비철금속 제조업,
005810,KS,풍산홀딩스,기타 금융업,
371950,KQ,풍원정밀,전자부품 제조업,
298060,KQ,풍전약품,의약품 제조업,
370090,KQ,퓨런티어,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
445180,KQ,퓨릿,기초 화학물질 제조업,
220100,KQ,퓨쳐켐,의약품 제조업,
035200,KQ,프럼파스트,플라스틱제품 제조업,
334970,KQ,프레스티지바이오로직스,의약품 제조업,
950210,KS,프레스티지바이오파마,자연과학 및 공학 연구개발업,
321260,KQ,프로이천,반도체 제조업,
053610,KQ,프로텍,특수 목적용 기계 제조업,
468530,KQ,프로티나,자연과학 및 공학 연구개발업,
303360,KQ,프로티아,의료용 기기 제조업,
377220,KQ,프롬바이오,기타 식품 제조업,
335810,KQ,프리시젼바이오,의료용 기기 제조업,
053160,KQ,프리엠스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
006490,KS,프리티,전기 통신업,
405000,KQ,플라즈맵,의료용 기기 제조업,
367000,KQ,플래티어,소프트웨어 개발 및 공급업,
075130,KQ,플랜티넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
009810,KS,플레이그램,기타 전문 도매업,
237820,KQ,플레이디,광고업,
023770,KQ,플레이위드,소프트웨어 개발 및 공급업,
019570,KQ,플루토스,신탁업 및 집합투자업,
300080,KQ,플리토,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",
033790,KQ,피노,일차전지 및 이차전지 제조업,
032580,KQ,피델릭스,반도체 제조업,
051380,KQ,피씨디렉트,기계장비 및 관련 물품 도매업,
241820,KQ,피씨엘,의료용품 및 기타 의약 관련제품 제조업,
452450,KQ,피아이이,특수 목적용 기계 제조업,
237750,KQ,피앤씨테크,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
460940,KQ,피앤에스로보틱스,의료용 기기 제조업,
319660,KQ,피에스케이,특수 목적용 기계 제조업,
031980,KQ,피에스케이홀딩스,특수 목적용 기계 제조업,
002230,KQ,피에스텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
043370,KQ,피에이치에이,자동차 신품 부품 제조업,
239890,KQ,피엔에이치테크,기초 화학물질 제조업,
347740,KQ,피엔케이피부임상연구센타,"그외 기타 전문, 과학 및 기술 서비스업",
137400,KQ,피엔티,특수 목적용 기계 제조업,
257370,KQ,피엔티엠에스,특수 목적용 기계 제조업,
147760,KQ,피엠티,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",
128660,KQ,피제이메탈,1차 비철금속 제조업,
006140,KQ,피제이전자,의료용 기기 제조업,
376180,KQ,피코그램,그외 기타 제품 제조업,
304840,KQ,피플바이오,의료용품 및 기타 의약 관련제품 제조업,
087600,KQ,픽셀플러스,전자부품 제조업,
291810,KQ,핀텔,소프트웨어 개발 및 공급업,
378340,KQ,필에너지,특수 목적용 기계 제조업,
161580,KQ,필옵틱스,특수 목적용 기계 제조업,
347770,KQ,핌스,전자부품 제조업,
163730,KQ,핑거,소프트웨어 개발 및 공급업,
417180,KQ,핑거스토리,기타 정보 서비스업,
469880,KQ,하나30호스팩,금융 지원 서비스업,
469900,KQ,하나31호스팩,금융 지원 서비스업,
475240,KQ,하나32호스팩,금융 지원 서비스업,
475250,KQ,하나33호스팩,금융 지원 서비스업,
484130,KQ,하나34호스팩,금융 지원 서비스업,
086790,KS,하나금융지주,기타 금융업,
299030,KQ,하나기술,특수 목적용 기계 제조업,
067310,KQ,하나마이크론,반도체 제조업,
166090,KQ,하나머티리얼즈,반도체 제조업,
293480,KS,하나제약,의약품 제조업,
039130,KS,하나투어,여행사 및 기타 여행보조 서비스업,
136480,KQ,하림,"도축, 육류 가공 및 저장 처리업",
003380,KQ,하림지주,기타 금융업,
450330,KQ,하스,의료용품 및 기타 의약 관련제품 제조업,
101670,KQ,하이드로리튬,"구조용 금속제품, 탱크 및 증기발생기 제조업",
365590,KQ,하이딥,반도체 제조업,
149980,KQ,하이로닉,의료용 기기 제조업,
013030,KQ,하이록코리아,1차 철강 제조업,
352820,KS,하이브,오디오물 출판 및 원판 녹음업,
126700,KQ,하이비젼시스템,사진장비 및 광학기기 제조업,
071090,KS,하이스틸,1차 철강 제조업,
160190,KQ,하이젠알앤엠,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
221840,KQ,하이즈항공,"항공기,우주선 및 부품 제조업",
106190,KQ,하이텍팜,기초 의약물질 제조업,
000080,KS,하이트진로,알코올음료 제조업,
000087,KS,하이트진로2우B,,
000140,KS,하이트진로홀딩스,기타 금융업,
000145,KS,하이트진로홀딩스우,,
065650,KQ,하이퍼코퍼레이션,기계장비 및 관련 물품 도매업,
066130,KQ,하츠,가정용 기기 제조업,
004590,KQ,한국가구,기타 상품 전문 소매업,
036460,KS,한국가스공사,연료용 가스 제조 및 배관공급업,
039340,KQ,한국경제TV,텔레비전 방송업,
005430,KS,한국공항,기타 운송관련 서비스업,
071050,KS,한국금융지주,기타 금융업,
071055,KS,한국금융지주우,,
034950,KQ,한국기업평가,기타 사업지원 서비스업,
010040,KS,한국내화,"내화, 비내화 요업제품 제조업",
025540,KS,한국단자,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
222980,KQ,한국맥널티,기타 식품 제조업,
010100,KS,한국무브넥스,자동차 신품 부품 제조업,
256840,KQ,한국비엔씨,기초 의약물질 제조업,
219750,KQ,한국비티비,의료용 기기 제조업,
004090,KS,한국석유,기타 비금속 광물제품 제조업,
025550,KQ,한국선재,1차 철강 제조업,
002200,KS,한국수출포장,"골판지, 종이 상자 및 종이용기 제조업",
002960,KS,한국쉘석유,석유 정제품 제조업,
017890,KQ,한국알콜,기타 화학제품 제조업,
000240,KS,한국앤컴퍼니,기타 금융업,
080720,KQ,한국유니온제약,의약품 제조업,
123890,KS,한국자산신탁,신탁업 및 집합투자업,
015760,KS,한국전력,전기업,
041460,KQ,한국전자인증,소프트웨어 개발 및 공급업,
006200,KS,한국전자홀딩스,기타 금융업,
101680,KQ,한국정밀기계,특수 목적용 기계 제조업,
039740,KQ,한국정보공학,기타 전문 도매업,
053300,KQ,한국정보인증,소프트웨어 개발 및 공급업,
025770,KQ,한국정보통신,전기 통신업,
479880,KQ,한국제15호스팩,금융 지원 서비스업,
027970,KS,한국제지,"펄프, 종이 및 판지 제조업",
023350,KS,한국종합기술,"건축기술, 엔지니어링 및 관련 기술 서비스업",
025890,KS,한국주강,특수 목적용 기계 제조업,
000970,KS,한국주철관,1차 철강 제조업,
104700,KS,한국철강,1차 철강 제조업,
062970,KQ,한국첨단소재,통신 및 방송 장비 제조업,
017960,KS,한국카본,"구조용 금속제품, 탱크 및 증기발생기 제조업",
023760,KQ,한국캐피탈,기타 금융업,
054040,KQ,한국컴퓨터,전자부품 제조업,
161890,KS,한국콜마,기타 화학제품 제조업,
021650,KQ,한국큐빅,플라스틱제품 제조업,
161390,KS,한국타이어앤테크놀로지,고무제품 제조업,
034830,KS,한국토지신탁,신탁업 및 집합투자업,
007280,KS,한국특강,1차 철강 제조업,
032300,KQ,한국파마,의약품 제조업,
037230,KQ,한국팩키지,"골판지, 종이 상자 및 종이용기 제조업",
448900,KQ,한국피아이엠,자동차 신품 부품 제조업,
047810,KS,한국항공우주,"항공기,우주선 및 부품 제조업",
123690,KS,한국화장품,생활용품 도매업,
003350,KS,한국화장품제조,기타 화학제품 제조업,
030520,KQ,한글과컴퓨터,소프트웨어 개발 및 공급업,
052600,KQ,한네트,전기 통신업,
011500,KS,한농화성,기타 화학제품 제조업,
002390,KS,한독,의약품 제조업,
256150,KQ,한독크린텍,일반 목적용 기계 제조업,
092460,KQ,한라IMS,선박 및 보트 건조업,
125490,KQ,한라캐스트,자동차 신품 부품 제조업,
053690,KS,한미글로벌,"건축기술, 엔지니어링 및 관련 기술 서비스업",
042700,KS,한미반도체,특수 목적용 기계 제조업,
008930,KS,한미사이언스,기타 금융업,
128940,KS,한미약품,의약품 제조업,
452190,KQ,한빛레이저,특수 목적용 기계 제조업,
047080,KQ,한빛소프트,소프트웨어 개발 및 공급업,
009240,KS,한샘,생활용품 도매업,
452280,KQ,한선엔지니어링,기타 금속 가공제품 제조업,
020000,KS,한섬,봉제의복 제조업,
